latitude_deg,longitude_deg,gps_code,iata_code
44.347171,-76.175423,,
49.7534,-77.6626,,
52.036,-95.47,,
55.0675,-117.2718,CVV2,
49.486989,-124.435062,,
47.937102,-77.3534,,
54.27,-107.795,,
51.0589,-114.171401,,
53.057,-129.677008,,
43.9931,-79.2674,CBB2,
48.8734,-123.2914,,
45.739983,-71.21865,,
46.259103,-72.9511,,
52.0632,-123.2585,,
54.450003,-124.31,,
53.480001,-128.13,,
52.271104,-128.405304,,
51.9832,-114.0115,,
45.835,-76.752,,
53.0536,-129.680003,,
51.010905,-118.209501,,
48.4248,-123.225802,,
52.312,-55.827,,
56.545849,-79.230807,,
49.803502,-89.252,,
43.9667,-78.286901,,
48.1551,-78.1412,,
46.8844,-75.3329,CAL8,
54.3014,-111.498901,,
46.834,-71.2841,,
51.409004,-57.201,,
45.640002,-74.75,,
49.68,-123.165001,CAB9,
49.109,-116.0598,,
53.492902,-130.6353,,
51.6045,-127.863602,,
55.450345,-125.457764,,
46.654,-72.704,,
49.1739,-122.951,,
49.09,-111.865,,
-0.1,-0.1,,
49.5163,-113.937,,
49.502,-112.108001,,
49.6877,-111.875202,,
49.4995,-111.7829,,
47.416,-53.4245,,
64.2425,-76.524986,,
48.66713,-123.15274,,
53.255704,-121.42034,,
49.6963,-86.86,,
45.6711,-78.7717,,
49.020113,-122.732826,,
43.7833,-81.195802,,
47.684536,-81.719822,,
51.9683,-105.9067,,
62.619444,-131.270277,,
44.569964,-79.233377,,
44.569697,-79.2237,,
44.571164,-79.225384,,
58.085,-68.4,,
50.21,-60.675,,
44.2775,-79.361667,CBW8,
45.812972,-64.239019,,
51.725117,-56.440726,,
46.142276,-60.634297,,
45.734393,-63.324875,,
49.93811,-56.177848,,
48.018834,-66.630899,,
53.700893,-57.027136,,
48.508475,-53.07021,,
46.217852,-63.138428,,
53.515182,-63.988769,,
44.647193,-64.09235,,
54.220665,-95.766588,,
43.967869,-80.225381,,
48.175468,-65.894721,,
45.474036,-62.716645,,
45.324905,-63.53312,,
46.171629,-64.588525,,
47.223818,-61.828659,,
47.343646,-65.041308,,
59.719703,-121.844599,,
44.034448,-77.147112,,
50.052196,-96.834781,,
45.83345,-71.101641,,
45.849246,-72.572003,,
44.155585,-78.864863,,
53.40693,-117.57818,,
53.35121,-117.66336,,
51.43289,-116.18716,,
42.19457,-82.89456,,
50.23537,-62.13373,,
50.27711,-64.75477,,
50.29762,-66.40896,,
48.37033,-69.39992,,
45.553479,-62.702451,,
45.80319,-64.19657,,
45.82835,-64.19407,,
49.181066,-123.184119,,
49.29437,-123.12346,,
49.323835,-122.920291,,
49.69705,-123.1419,,
49.67982,-123.14498,,
49.68392,-123.17314,,
49.66441,-123.25656,,
59.946674,-111.859757,,
49.49062,-123.75212,,
73.06957,-84.55432,,
50.36742,-96.99156,,
52.21261,-96.95954,,
56.33022,-95.24517,,
59.154598,-94.785554,,
58.6529,-93.19061,,
49.33455,-97.3089,,
54.55985,-130.42957,,
53.79515,-130.42563,,
53.4253,-129.25036,,
49.0361500085,-122.314048558,CAB5,
34.4552993774414,-120.647003173828,CA00,
40.8835983276367,-121.668998718262,CA01,
37.468488,-121.16927,,
37.36167,-120.284479,CA03,
40.3462982177734,-122.338996887207,CA04,
36.1601982116699,-119.813003540039,CA05,
41.421373,-120.568657,CA06,
38.8401985168457,-121.561996459961,CA07,
34.083494,-118.144148,CA08,
41.8862,-122.844478,CA09,
41.6171,-122.319,,
41.2732009888,-122.122001648,CA11,
34.54846,-117.436321,CA12,
36.6068992614746,-119.462997436523,CA13,
37.913799,-122.332002,,
39.2252998352051,-121.047996520996,CA15,
38.7290992736816,-121.388999938965,CA16,
37.723499,-120.889999,,
38.872103,-121.709999,CA18,
38.263802,-120.922997,CA19,
38.4305000305,-121.01499939,CA20,
39.2206993103027,-121.214996337891,CA21,
38.7593002319336,-121.584999084473,CA22,
34.034999,-118.266202,CA23,
32.886279,-117.225502,CA24,
38.192699432373,-120.674003601074,CA25,
37.7748985290527,-122.404998779297,CA26,
37.825912,-122.421448,CA27,
33.9127998352051,-117.195999145508,CA28,
34.101716,-117.433729,CA29,
37.810799,-122.415001,,
36.7322006225586,-119.555000305176,CA31,
36.606525,-120.219499,CA32,
37.3142013549805,-121.93399810791,CA33,
37.3736,-121.879997,,
38.0168991088867,-122.521003723145,CA35,
33.55445,-117.608449,CA36,
36.990655,-121.982508,CA37,
39.652182,-120.439873,CA38,
38.434595,-122.563524,CA39,
36.5213012695312,-119.669998168945,CA40,
36.5833015441895,-119.639999389648,CA41,
33.644146,-117.429457,CA42,
38.9113006591797,-119.997001647949,CA43,
36.1498985290527,-118.802001953125,CA44,
37.3249015808105,-120.86799621582,CA45,
34.0764007568359,-118.38200378418,CA46,
32.7153015136719,-117.151000976563,CA47,
37.9795989990234,-121.228996276855,CA48,
36.2041015625,-119.841003417969,CA49,
34.045201,-118.695034,CA50,
38.7046012878418,-123.432998657227,CA51,
33.7321014404297,-118.276000976563,CA52,
40.6725006103516,-122.342002868652,CA53,
37.6705017089844,-121.328002929688,CA54,
33.560797,-117.666192,CA55,
36.468216,-121.380087,CA56,
38.4581985473633,-122.045997619629,CA57,
37.51259,-120.839244,CA58,
38.7915992736816,-121.583999633789,CA59,
39.9499015808105,-121.997001647949,CA60,
34.476549,-117.288432,CA61,
35.719101,-120.767998,CA62,
37.912845,-122.041449,CA63,
34.3268013,-118.4449997,CA64,
36.9705009460449,-121.861999511719,CA65,
36.9061012268066,-121.843002319336,CA66,
37.5480003356934,-121.205001831055,CA67,
33.608584,-117.709225,CA68,
36.00303,-120.142194,CA69,
34.757999420166,-117.497001647949,CA70,
38.439998626709,-120.887001037598,CA71,
34.274682,-119.259236,CA72,
39.0956993103027,-121.716003417969,CA73,
33.75,-116.958999633789,CA74,
32.638646,-116.640866,,
33.0703010559082,-116.751998901367,CA76,
35.6411018371582,-117.670997619629,CA77,
33.980641,-117.375628,CA78,
33.984297,-118.450175,CA79,
34.1278,-117.267997,,
33.982958,-117.375982,CA81,
33.8731002807617,-117.568000793457,CA82,
36.442699432373,-119.31600189209,CA83,
32.8897018432617,-117.247001647949,CA84,
33.6836013793945,-117.852996826172,CA85,
34.2200497305,-118.532612622,CA86,
33.379501,-117.559998,CA87,
36.026074,-120.908382,CA88,
33.632272,-117.300868,CA89,
34.5139007568359,-115.518997192383,CA90,
34.008073,-117.343801,CA91,
39.7106018066,-121.616996765,CA92,
33.7536010742187,-117.86799621582,CA93,
33.7669982910156,-117.917999267578,CA94,
34.155314,-118.327759,CA95,
34.433876,-119.809494,CA96,
34.0196990966797,-119.852996826172,CA97,
34.3907012939453,-120.122001647949,CA98,
33.807162,-118.144573,CA99,
45.744319,-75.070267,CAA2,
54.1466,-113.854998,CAA3,
46.586944,-71.561111,CAA4,
49.9778,-126.8445,CAA5,
54.772295,-127.141599,CAA6,
50.7667007446,-126.483001709,CAA7,
50.521502,-116.005775,CAA8,
49.2891524507,-124.937746525,CAA9,
48.75,-123.233001709,CAB3,YBW
49.155,-125.91,CAB4,YTP
56.681098938,-131.087005615,,YBM
49.863872,-119.568517,CAB7,
55.4667015076,-129.483001709,CAC3,ZAA
52.1166992188,-122.099998474,CAC5,
51.0758262465,-114.14770782,CAC6,
49.1833000183,-123.949996948,CAC8,ZNA
55.916698,-130,CAC9,
52.2699,-113.6974,CAD2,
52.308801,-113.8633,CAD3,
49.0555992126,-117.60900116,CAD4,YZZ
50.1227989197,-120.747001648,CAD5,YMB
59.5666999817,-133.716995239,CAD6,
50.7000007629,-126.599998474,CAD7,
49.5,-117.300003052,CAD8,
49.5125007629395,-115.75,CAE2,
50.049999,-125.25,CAE3,YHH
53.0167007446289,-124.833000183105,CAE4,
50.1436004639,-122.948997498,CAE5,YWS
49.3048530057,-121.785936356,CAE7,
48.8333015442,-125.133003235,CAE9,YBF
42.960301,-79.788,CAF2,
51.526371,-124.163961,CAF4,
50.3923,-125.1372,CAF6,YIG
52.327,-125.145,CAF8,
51.625797,-124.144478,CAG3,CJH
50.416698,-125.5,CAG6,
49.623785,-124.024884,CAG8,YPT
50.216702,-125.116997,CAG9,
52.3666992188,-127.717002869,CAH2,ZOF
49.679401397705,-124.9820022583,CAH3,YCA
52.8532981872559,-119.333999633789,CAH4,
55.119853,-125.614054,CAH5,
50.700003,-120.432999,CAH7,
49.45003,-119.599998,CAH8,
57.900002,-131.182999,CAH9,
66.491096496582,-136.572998046875,CAJ2,
49.03689956665,-116.49800109863,CAJ3,CFQ
52.451501,-125.303776,CAJ4,YAA
50.4500007629395,-113.75,CAJ7,
49.209858,-122.709045,CAJ8,
57.4272003173828,-125.650001525879,CAJ9,
49.0774,-122.941002,CAK3,
50.446694,-125.453785,CAK6,
49.2438419064,-123.127095848,CAK7,
55.9791984558106,-123.777000427246,CAK8,
50.1654600485,-120.171273351,CAL3,DGF
57.2238998413,-111.418998718,CAL4,JHL
53.228574,-105.755736,CAL6,
48.8625294276,-123.508716524,CAL7,
50.423233,-127.486232,,
49.9166984558,-126.666999817,CAL9,ZTS
48.7545336204,-123.709702492,CAM3,DUQ
52.346194,-114.667525,CAM4,
54.4392009821,-126.778879166,CAM5,
50.666766,-120.370989,,
50.5922314571,-127.088384628,CAM8,
49.177047,-123.168154,CAM9,
48.950003,-125.550005,CAN3,
54.313646,-130.405058,CAN6,
54.5667,-130.432999,CAN8,YPI
54.0206,-123.995001,CAN9,
49.4606018066,-123.71900177,CAP3,YHS
48.6538920506,-123.450450897,CAP5,
56.790599823,-124.897003174,CAP6,
53.7999992371,-130.432998657,CAP7,YKK
48.812,-123.321,CAP8,
50.9904,-113.3703,CAP9,
50.5999984741,-127.583000183,CAQ3,
51.9556007385254,-122.138999938965,CAQ4,
50.2663993835449,-117.813003540039,CAQ5,
53.25,-132.067001342773,CAQ6,
49.8833007812,-124.532997131,CAQ8,WPL
49.6666984558105,-116.817001342773,CAR2,
43.7827292694,-80.4329252243,CAR5,
50.0332984924316,-127.366996765137,CAR7,
52.166698,-128.132994,CAR9,
54.163753,-2.962299,,
53.073299407959,-125.408996582031,CAS2,
53.0881004333496,-121.514999389648,CAS3,
49.166698,-122.532997,CAS4,
49.3074,-124.413302,CAS5,
48.526,-72.22,CAS8,
43.6833000183,-81.0044021606,CAT1,
49.209538,-124.008982,CAT3,
49.3372,-124.393997,CAT4,XQU
50.5755996704,-127.028999329,CAT5,YMP
50.008783,-125.242605,,
49.5,-124.349998474121,CAT7,
49.1733016967774,-119.551002502441,CAU3,
54.051607,-124.010804,CAU4,
49.679217,-126.116203,CAU6,
51.683985,-127.264044,CAU8,YRN
56.5275001526,-124.472999573,CAU9,
49.3769123072,-121.423408985,CAV2,
51.6425018310547,-121.306999206543,CAV3,
53.314998626709,-120.170997619629,CAV4,
50.885359,-126.831069,CAV5,YTG
50.041111,-96.585833,CAV6,
50.0666999817,-124.983001709,CAV7,YMU
48.63330078125,-123.633003234863,CAV8,
50.142053,-97.061148,CAV9,
51.795375,-123.5816,CAW3,
50.120253,-122.954679,CAW4,
50.7167015075684,-127.483001708984,CAW5,
57.4236,-125.6442,CAW6,
48.8666992188,-123.300003052,CAW7,YAV
52.150002,-128.08299,CAW8,YSX
50.108504,-125.051001,CAW9,
57.2691650390625,-109.847503662109,CAX2,
49.483,-123.7577,,
52.61669921875,-121.5,CAX5,
48.8545,-123.4969,CAX6,YGG
50.61669921875,-126.317001342773,CAX7,
54.716702,-127.050005,CAX8,
51.551700592041,-122.327003479004,CAY2,
53.416698,-129.25,CAY4,YTB
43.3058333333,-80.4991666667,CAY5,
49.127765,-122.301961,CAY7,
50.0499992370605,-119.400001525879,CAY9,
55.484,-125.987,CAZ3,
52.9826679166,-122.500758469,CAZ4,
50.775258,-121.321314,CAZ5,YZA
54.419,-124.271,CAZ6,
55,-129.949996948242,CBA3,
45.0355,-79.555333,CBA6,
53.855598449707,-122.907997131348,CBA8,
56.2750015258789,-124.052001953125,CBA9,
50.046398,-125.252996,,
45.0505,-79.409002,CBB3,
48.79997,-123.4236,CBB4,
50.4257417034,-127.488433421,CBB5,
49.7430992126465,-122.16300201416,CBB7,
49.0372009277,-119.488998413,CBB9,
52.185001,-128.156994,CBBC,ZEL
-18.9177777778,125.537777778,,CBC
66.0374984741211,-124.714996337891,CBC2,
50.5833015441895,-126.932998657227,CBC3,
50.669028798,-120.333158076,CBC4,
48.490004,-123.390292,,
50.9969638393,-113.89388904,CBC6,
49.2868921105,-123.106112257,CBC7,
49.1511001586914,-125.908996582031,CBC8,
47.6131791919,-57.6239991188,CBC9,
49.1199607211,-123.047267944,CBD2,
55.7449989319,-120.182998657,CBD3,
55.1635488669,-125.706124306,CBD5,
61.0297012329102,-123.388999938965,CBD6,
51.741853,-124.738887,CBD9,
49.2832984924316,-115.150001525879,CBE2,
43.1865527902,-79.4742447138,CBE3,
53.2150001525879,-131.990997314453,CBE7,
53.0758018493652,-125.401000976563,CBE8,
50.1683773781,-122.904754132,CBE9,
43.808333333,-80.3119444444,CBF2,
49.132753634,-122.343615219,CBF4,
48.8465101417,-123.283567876,CBF5,
54.3300018310547,-130.27799987793,CBF6,
48.418098449707,-123.388000488281,CBF7,
59.0099983215332,-125.774002075195,CBF8,
50.6088981628418,-118.731002807617,CBF9,
51.4294013977051,-121.209999084473,CBG2,
49.1857493056,-123.971756995,CBG5,
53.8775233186,-122.766669989,CBG8,
49.6814002991,-124.981002808,CBG9,
59.4258,-120.797997,CBH2,
61.5647010803223,-124.815002441406,CBH4,
52.228,-114.256202,CBH7,
51.24169921875,-121.994003295898,CBJ4,
54.0666999817,-124.883003235,CBJ8,
48.531491,-124.458178,CBJ9,
49.261946699,-123.124410957,CBK4,
49.2488391687,-124.783036038,CBK5,
52.5149993896484,-121.044998168945,CBK6,
58.8493995666504,-125.23999786377,CBK7,
48.4342939918,-123.325164914,CBK8,
48.8964004516602,-123.417999267578,CBK9,
44.7717,-79.413,CBL2,
58.8166999816895,-122.782997131348,CBL3,
50.7902984619141,-112.460998535156,CBL4,
50.627155,-116.094981,CBL6,
50.0586013793945,-124.982002258301,CBL7,
45.030605,-79.617801,CBL8,
51.5127983093262,-123.804000854492,CBL9,
44.093,-78.7367,CBM2,
46.3383333,-83.711111,CBM3,
57.916698,-131.117007,CBM5,YTX
49.0099983215332,-118.790000915527,CBM6,
51.17964,-115.576081,CBM7,
50.581676562,-127.066806257,CBM9,
54.264,-110.7405,CBN2,
55.8342407027,-108.404202461,CBN3,
54.0167007446289,-132.149993896484,CBN4,
44.459454,-79.127269,,
56.9061012268066,-124.964996337891,CBN9,
51.191053,-115.558289,CBP2,
49.5,-115.067001342773,CBP3,
49.476225279,-123.748554289,CBP4,
50.685104046,-121.927245855,CBP5,
49.1674995422363,-122.555000305176,CBQ2,
56.9743995666504,-126.740997314453,CBQ7,
55.0666999816895,-128.233001708984,CBQ8,
49.077497,-123.831001,CBQ9,
49.9035987854004,-116.934997558594,CBR2,
51.266802,-121.685772,CYIN,
49.13330078125,-125.900001525879,CBR7,
54.3046989440918,-130.330001831055,CBR8,
51.4125,-114.580201,CBR9,
49.2939,-103.0197,CBS2,
59.7855987548828,-136.582992553711,CBS4,
50.7206229115,-127.502938807,CBS5,
50.0663986206055,-105.301002502441,CBS7,
49.321899,-124.931,CBS8,YPB
49.6161,-114.457001,CBS9,
52.9719009399414,-125.027000427246,CBT3,
51.297048,-116.966994,CBT5,
50.1618895996,-120.507745743,CBT6,
49.2898172369,-124.939095676,CBT9,
57.847994155,-129.983968735,CBU2,
54.3116989135742,-130.294006347656,CBU4,
54.5108709665,-128.597647548,CBU5,
49.1362047065,-122.331220061,CBU6,
44.1672131754,-77.3504027374,CBV5,
52.86669921875,-119.300003051758,CBV7,
49.6750746106,-124.941185117,CBV8,
54.1638984680176,-128.580993652344,CBW2,
56.5213877877,-124.470291138,CBW3,
56.9667015076,-130.25,CBW4,YBO
54.5192008823,-128.628015518,CBW5,
43.793888889,-80.4025,CBW6,
48.4679597552,-123.432410359,CBW7,
44.2764,-79.3746,CBW8,
48.8558006286621,-123.486000061035,CBW9,
61.956901550293,-128.20300292969,CBX5,TNS
55.025001525879,-120.93499755859,CBX7,TUX
53.5078,-113.2363,CBY2,
54.3316993713379,-130.276992797852,CBY5,
51.4219017028809,-121.213996887207,CBY6,
53.562531,-127.94858,CBZ2,
48.4232077287,-123.387526274,CBZ7,
48.9832992553711,-116.5,CBZ8,
54.014171,-124.76973,CBZ9,
44.5499992370606,-64.75,CCA2,
46.444806,-62.593961,CCA3,
52.5668983459473,-55.7846984863281,CCA6,YWM
45.461899,-64.821404,,
46.485526,-63.945334,CCA9,
45.8121180134,-64.220508635,CCB3,
53.349998,-60.416698,CCB5,
43.448236,-79.94885,CCB8,
47.1369018554688,-55.3292007446289,CCC2,
49.4789009094238,-56.1781005859375,CCD2,
46.1522484697,-67.5452327728,CCD3,
54.9105,-59.78507,CCD4,YSO
46.599998,-64,CCE2,
46.562801361084,-67.1682968139649,CCE3,
53.4693984985,-55.7849998474,CCE4,YBI
45.3331270219,-60.9819316864,CCE5,
44.3257833333,-76.7925,,
44.7099936874,-63.2996821404,CCF4,
53.819722,-113.760833,CCF6,
49.395901,-101.8249,CCF7,
45.9603004455566,-67.0952987670898,CCF9,
48.241699,-69.647202,CCG2,
46.0374984741211,-66.8589019775391,CCG3,
46.1539001465,-64.7686004639,CCG4,
42.9512,-79.825,CCG5,
52.7649993896484,-56.1156005859375,CCH4,
45.5381436786,-73.4600481391,CCH5,
46.4178009033203,-63.7738990783691,CCH6,
46.8008,-71.3741,CCH7,
50.0203018188477,-124.984001159668,CCI9,
47.448600769043,-67.6247024536133,CCJ3,
47.572504,-52.7455,CCK2,
47.0750007629395,-67.6849975585938,CCK3,
52.3727989196777,-55.673900604248,CCK4,YFX
44.6347639588,-80.7413064224,CCK5,
53.7682991027832,-105.307998657227,CCL2,
55.628385,-110.751114,CCL3,
47.1910552978516,-66.1606140136719,CCM3,
50.6888999938965,-57.3314018249512,CCM4,
44.7132987976074,-66.7964019775391,CCN2,
52.1043173886,-114.775350094,CCN3,
44.0325,-80.4855555556,CCN4,
49.0559997558594,-55.4477005004883,CCP2,
46.6610984802246,-75.245002746582,CCP3,
52.5280990600586,-56.2860984802246,CCP4,YHA
54.8377990722656,-69.8927993774414,CCP6,
45.4185981750488,-63.4606018066406,CCQ3,
47.468257,-52.889542,CCQ5,
46.4261016845703,-67.6280975341797,CCR3,
52.178902,-116.478996,CCR5,
50.0413226692,-125.268448144,CCR6,
52.2235013417,-111.906577349,CCR7,
47.9249992370606,-55.5778007507324,CCR8,
44.346504,-80.1336,CCR9,
47.9941758761,-66.6654655337,CCRH,
52.009103,-110.782,CCS2,
45.2075004577637,-67.250602722168,CCS3,
46.1486015319824,-65.9041976928711,CCS4,
45.986400604248,-65.3019027709961,CCS5,
49.666938,-125.097654,CCS6,
48.4258,-71.047601,CCS7,
44.238899230957,-79.6389007568359,CCT2,
49.386100769043,-117.552001953125,CCT3,
49.016701,-57.633301,CCT5,
47.63330078125,-52.9832992553711,CCV4,
44.509607,-80.229401,CCW2,
45.0518989563,-64.6517028809,CCW3,
45.1006011962891,-63.9206008911133,CCW4,
48.266701,-54.150002,CCW5,
47.5161018371582,-52.9808006286621,CCX2,
45.5666999816895,-67.0999984741211,CCX3,
52.9333,-66.900002,CCX5,
49.670601,-124.932999,CCX6,
45.689998626709,-65.5400009155273,CCY3,
45.1175003051758,-63.7028007507324,CCY4,
47.3763999938965,-68.311897277832,CCY5,
54.1796989440918,-58.4575004577637,CCZ2,YRG
48.2747001647949,-53.923900604248,CCZ3,
46.3410987854004,-60.9796981811523,CCZ4,
45.5606002807617,-62.5946998596191,CCZ5,
43.7502981388,-65.3097081184,CCZ9,
0.510171,29.475803,FZNS,
-9.666293,28.619004,,
3.746155,29.509964,,
0.63328,22.463769,,
1.778935,20.904077,,
3.815869,23.671694,,
4.075469,22.45943,,
3.677731,28.601282,,
3.679098,29.127699,,
1.348012,29.080458,,
1.943837,30.060973,,
2.293288,31.026256,,
3.135479,26.885307,,
4.20151,22.824927,,
1.409542,28.569931,,
1.399379,27.610131,,
2.884104,30.833833,,
-0.125497,29.608915,,
-5.302778,21.409722,,
-2.884722,18.352778,,
4.169336,27.08276,,
3.99561,26.43509,,
2.458075,27.63125,,
40.0536003112793,-105.360000610352,CD00,
38.3983001708984,-105.620002746582,CD01,
40.757999420166,-106.97200012207,CD02,
38.198226,-102.5669,CD03,
39.82080078125,-105.054000854492,CD04,
40.1944007874,-102.697998047,CD05,
39.5943984985352,-104.822998046875,CD06,
40.5716018676758,-105.055999755859,CD07,
39.86669921875,-104.901000976563,CD08,
39.8196983337402,-104.408996582031,CD09,
37.6749992370605,-106.555999755859,CD10,
37.24169921875,-107.875999450684,CD11,
38.551700592041,-106.925003051758,CD12,
39.8350982666016,-103.736000061035,CD13,
39.8288993835449,-104.436996459961,CD14,
39.2963981628418,-104.125,CD15,
37.0191993713379,-103.886001586914,CD16,
39.9082984924316,-104.125999450684,CD17,
39.8333015441895,-106.067001342773,CD18,
39.6907997131348,-105.504997253418,CD19,
40.4749984741211,-105.220001220703,CD20,
39.0494003295898,-105.513000488281,CD21,
39.8636016845703,-104.985000610352,CD22,
39.198299407959,-104.329002380371,CD23,
39.3525009155273,-105.00700378418,CD24,
39.769401550293,-105.850997924805,CD25,
39.0424995422363,-104.36499786377,CD26,
38.6624984741211,-78.4677963256836,CD27,
39.6439018249512,-105.267997741699,CD28,
38.4500007629394,-107.651000976563,CD29,
38.38330078125,-107.416999816895,CD30,
39.5475997924805,-104.766998291016,CD31,
37.9091987609863,-107.349998474121,CD32,
37.25,-108.500999450684,CD33,
38.7999992370605,-108.166999816895,CD34,
37.5999984741211,-108.634002685547,CD35,
37.88330078125,-108.833999633789,CD36,
39.7938995361328,-105.763999938965,CD37,
39.2164001464844,-106.08699798584,CD38,
40.2649993896484,-105.137001037598,CD39,
39.4294013977051,-104.658996582031,CD40,
39.4333000183105,-107.384002685547,CD41,
39.5332984924316,-107.283996582031,CD42,
39.0861015319824,-106.267997741699,CD43,
37.3499984741211,-108.151000976563,CD44,
39.323299407959,-104.572998046875,CD45,
40.5910987854004,-105.047996520996,CD46,
38.4800987243652,-107.869003295898,CD47,
37.7863998413086,-104.59400177002,CD48,
39.1768989562988,-103.879997253418,CD49,
40.1500015258789,-107.866996765137,CD50,
38.7453002929687,-106.199996948242,CD52,
39.528056,-104.869722,CD53,
38.2999992370605,-108.18399810791,CD54,
38.0999984741211,-106.283996582031,CD55,
39.417486,-108.1001,CD56,
40.13330078125,-106.166999816895,CD57,
38.0167007446289,-108.051002502441,CD59,
39.5833015441895,-108.950996398926,CD62,
40.116427,-108.950633,CD63,
37.6833000183105,-108.016998291016,CD65,
39.7000007629394,-107.950996398926,CD66,
37.7999992370605,-107.666999816895,CD68,
37.7402992248535,-106.526000976563,CD69,
40.4500007629395,-106.734001159668,CD70,
38.624567,-105.516017,CD71,
37.3499984741211,-107.766998291016,CD72,
39.61669921875,-106.384002685547,CD74,
38.9000015258789,-108.484001159668,CD75,
39.7000007629394,-106.766998291016,CD77,
37.6833000183105,-107.766998291016,CD78,
38.9852981567383,-104.916999816895,CD79,
40.2332992553711,-106.901000976563,CD80,
40.4500007629395,-106.200996398926,CD81,
37.3377990722656,-107.851997375488,CD82,
38.8055992126465,-107.774002075195,CD97,
40.3582992553711,-106.830001831055,CD99,
45.396702,-63.215599,,
47.7164001464844,-64.8824996948242,CDA4,
47.773601532,-59.3130989075,CDA5,
46.459400177002,-67.564697265625,CDA6,
52.491254,-115.757494,CDA7,
46.049103,-65.061893,CDB5,
47.6083421288,-52.7270713449,CDC2,
55.8194885253906,-120.46028137207,CDC3,
47.5210990905762,-67.4210968017578,CDC4,
52.010801,-121.2107,CDC5,
48.2666015625,-92.483497619629,KCDD,
44.7122,-63.298901,CDD2,
45.0475006103516,-74.3432998657227,CDD3,
56.001921,-134.135728,,
46.525,-75.3852778,CDE2,
43.9944458007813,-81.2936096191406,,
47.809722223,-79.8111111111,CDF3,
43.632401,-80.3565,CDF5,
43.895781,-80.518949,CDF6,
44.6161003112793,-65.7619018554688,CDG2,
43.836389,-81.606667,CDG3,
45.3541984558,-79.1513977051,CDH1,
51.469111,-112.728186,CDH2,
43.9622001647949,-65.9942016601562,CDH3,
48.7862,-123.7214,CDH4,
49.1608,-123.9232,CDH5,
42.8846,-80.4062,CDH6,
46.7132987976074,-66.8283004760742,CDJ4,
51.1319007873535,-113.559997558594,CDJ5,
29.135257,-83.04839,,
64.5113983154,-110.289001465,CDK2,DVK
45.2638,-78.7922,CDK3,
52.8689,-112.273003,CDL3,
43.8817,-66.0975,CDL5,
43.8836,-66.1028,CDL6,
68.1252746582,-106.585281372,,JOJ
45.4094,-62.618401,CDL8,
51.2943992614746,-112.613998413086,CDO2,
45.2447013855,-80.1549987793,CDS6,
43.9538993835449,-65.9907989501953,CDT2,
45.5114446152,-61.0330438614,CDT3,
46.509399,-64.693901,CDT5,
44.3821446738,-64.5104205608,CDT6,
42.6592,-81.512602,CDT7,
43.848668441,-66.1210119724,CDU3,
49.550052,-56.064591,CDU4,
46.5525016784668,-66.0939025878906,CDU6,
42.8722000122,-79.5958023071,CDU9,
47.7536010742188,-67.4261016845703,CDV2,
46.2554925916,-63.0988866091,CDV3,
51.6322,-114.1099,CDV4,
46.1650009155273,-60.7839012145996,CDW2,
44.6437368934,-63.5677018762,CDY2,
49.6575012207031,-54.2374992370606,CDY3,
45.626836146,-61.9819329679,CDY5,
44.3819007874,-64.456703186,CDY6,
51.7118988037,-114.107002258,CEA3,
52.646900177002,-111.384002685547,CEA5,
49.1624984741211,-113.240997314453,CEA6,
61.059,-116.6005,CEA8,
67.0392,-126.08,CEB3,
51.1777,-113.2791,CEB4,
56.081401825,-118.434997559,CEB5,ZFW
60.183300018311,-134.69999694824,CEB7,
42.1866683959961,-82.7822189331055,,
62.400002,-110.75,CEB9,
58.4733009338379,-114.542999267578,CEC3,
53.3191986084,-117.752998352,CEC4,YJP
60.003101348877,-111.908996582031,CEC5,
57.5428009033,-119.130996704,CED2,
51.3342018127441,-110.490997314453,CED3,
54.3800010681152,-116.765998840332,CED4,
49.8266983032227,-112.184997558594,CED5,
50.8018989562988,-113.888999938965,CED6,
67.050003,-126.099998,CED7,
48.5722222222,-88.8166666667,CED8,
62.5999984741211,-111.516998291016,CED9,
68.316704,-133.617007,CEE3,
53.381401062,-117.700996399,CEE4,
55.9618988037,-113.819000244,CEE5,
53.4710998535,-113.153999329,CEE6,
53.4255939787,-113.105792999,CEE7,
53.1089685346,-111.864938736,CEE8,
43.8372354306,-80.3694534302,CEF2,
49.88330078125,-111.333000183105,CEF3,
51.2639007568359,-113.93399810791,CEF4,
52.5746994019,-112.083999634,CEF6,
60.851835,-115.729587,CEF8,
61.748904,-139.246004,CEF9,
51.456402,-113.514999,,
52.4883003234863,-113.71199798584,CEG3,
51.4963989257813,-112.749000549316,CEG4,
56.9524993896484,-113.496002197266,CEG5,
52.49366,-116.084103,CEG6,
64.0667037963867,-139.432998657227,CEG7,
58.9693984985352,-99.9749984741211,CEG8,
60.4333000183105,-121.25,CEG9,
50.7225,-114.179001,CEH2,
52.6516990661621,-113.606002807617,CEH3,
50.8218994140625,-113.823997497559,CEH4,
56.5463981628418,-115.274002075195,CEH5,
52.3381004333496,-110.278999328613,CEH6,
62.4474983215332,-114.40599822998,CEH7,
45.6406,-73.642702,CEH8,
45.349597,-63.305465,CEH9,
53.87471,-112.364783,CEJ2,
52.310001373291,-112.753997802734,CEJ3,
50.0046997070313,-113.629997253418,CEJ4,
56.457558486,-116.353840828,CEJ5,
53.8931007385254,-110.772003173828,CEJ6,
